"FECHA_CONT","MOVEMENT_TP","PDTO_ORIG","ALM_ORG","PDTO_DEST","ALM_DEST","VALOR","RELACION_TT","Mes","Año","DiasMes"
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",71330.55,"PERENCO-OBC",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",124252.105,"PALAGUA-VAS",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",1059.08,"ORITO-PR-TR",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",60688.71,"MELC-NARE",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",169246.08,"MELC-NARE",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",2464.78,"GUADUAS-OAM",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",44991.951,"MELC-NARE",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",61814.433,"MELC-NARE",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",179266.414,"GUANDO-OAM",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",7993.476,"GUANDO-OAM",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",15223.42,"MELC-NARE",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",3509695.89,"RUBIALES-ODL",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",747788.03,"QUIFA-ODL",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",3342.17,"HOCHA_OAM",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-MONTERREY 24:INV TRANSITO",29534.81,"OCELOTE-ODL",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAMPO CICUCO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",3103.614,"CICUCO-AYA",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAMPO SANTIAGO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",3444.4,"SANTIAGO-CENIT",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1060.16,"HOCHA_OAM",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",1544.12,"RUBIALES-ODL",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",962830.29,"CAÑO_LIMON_OCLC",6,2019,30
"2019-06-30","Tr. Material a material","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",525662.78,"CAÑO_LIMON_OCLC",6,2019,30
"2019-06-30","Tr.trasladar ce a ce","CRUDO MEZCLA","TR ESPINAL-OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",18439.26,"ESPINAL-OAM",6,2019,30
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",440070.005,"DINA-TENAY",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF OCS:MATERIA PRIMA",168719.002,"CUSIANA-OCSA",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",117613.452,"JAGUAR-SANTIAGO",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF OCS:MATERIA PRIMA",393151.186,"CUPIAGUA-OCSA",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",602547.434,"FLOREÑA_OBC",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",75785.43,"PERENCO-OBC",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",136908.06,"PALAGUA-VAS",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",8670.78,"ORITO-PR-TR",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",55171.07,"MELC-NARE",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",177521.798,"MELC-NARE",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",349230.63,"CAÑO_LIMON_OCLC",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",2664.397,"GUADUAS-OAM",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",49005.53,"MELC-NARE",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",49806.83,"MELC-NARE",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",183511.843,"GUANDO-OAM",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",8488.809,"GUANDO-OAM",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",21449.17,"MELC-NARE",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",3592602.25,"RUBIALES-ODL",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",732334.25,"QUIFA-ODL",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",3559.94,"HOCHA_OAM",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",182248.99,"MB_GRB_18",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-MONTERREY 24:INV TRANSITO",29210.18,"OCELOTE-ODL",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CAMPO CICUCO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",3741.612,"CICUCO-AYA",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CAMPO SANTIAGO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",3265.664,"SANTIAGO-CENIT",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1360.08,"HOCHA_OAM",7,2019,31
"2019-07-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",1605.77,"RUBIALES-ODL",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",623610.31,"CAÑO_LIMON_OCLC",7,2019,31
"2019-07-31","Tr.trasladar ce a ce","CRUDO MEZCLA","TR ESPINAL-OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",17706.2,"ESPINAL-OAM",7,2019,31
"2019-08-31","Tr. Material a material","CRUDO CAMPO CICUCO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",5625.8,"CICUCO-AYA",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1554.465,"HOCHA_OAM",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-MONTERREY 24:INV TRANSITO",29818.96,"OCELOTE-ODL",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CAMPO SANTIAGO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",3292.91,"SANTIAGO-CENIT",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",725008.049,"QUIFA-ODL",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",3333.22,"HOCHA_OAM",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",1228843.46,"CAÑO_LIMON_OCLC",8,2019,31
"2019-08-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",3622889.61,"RUBIALES-ODL",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",715268.66,"CAÑO_LIMON_OCLC",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF OCS:MATERIA PRIMA",381009.291,"CUPIAGUA-OCSA",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF OCS:MATERIA PRIMA",137838.611,"CUSIANA-OCSA",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",599445.005,"FLOREÑA_OBC",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",137424.07,"PALAGUA-VAS",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",1884.86,"ORITO-PR-TR",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",9171.999,"GUANDO-OAM",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",79390.75,"PERENCO-OBC",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",179201.218,"GUANDO-OAM",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",24774.62,"SANTANA-OMO",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",15220.25,"MELC-NARE",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",47027.57,"MELC-NARE",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",43050.73,"MELC-NARE",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",115787.089,"JAGUAR-SANTIAGO",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",60549.87,"MELC-NARE",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",167979.88,"MELC-NARE",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",2568.6,"GUADUAS-OAM",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",433833.956,"DINA-TENAY",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","CRUDO MEZCLA","TR ESPINAL-OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",17215,"ESPINAL-OAM",8,2019,31
"2019-08-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",162016.11,"MB_GRB_18",8,2019,31
"2019-09-30","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",163490.03,"MB_GRB_18",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CAMPO CICUCO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",3271.37,"CICUCO-AYA",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1507.076,"HOCHA_OAM",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-MONTERREY 24:INV TRANSITO",30435.08,"OCELOTE-ODL",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CAMPO SANTIAGO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",3181.57,"SANTIAGO-CENIT",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",720326.897,"QUIFA-ODL",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",3467208.18,"RUBIALES-ODL",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",3339.55,"HOCHA_OAM",9,2019,30
"2019-09-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",1720.19,"RUBIALES-ODL",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",498489.42,"CAÑO_LIMON_OCLC",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",872674.92,"CAÑO_LIMON_OCLC",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF OCS:MATERIA PRIMA",355023.222,"CUPIAGUA-OCSA",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF OCS:MATERIA PRIMA",170763.473,"CUSIANA-OCSA",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",565163.762,"FLOREÑA_OBC",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",133781.48,"PALAGUA-VAS",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",17756.14,"ORITO-PR-TR",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",6568.924,"GUANDO-OAM",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",66728.15,"PERENCO-OBC",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",167317.265,"GUANDO-OAM",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",36829.5,"SANTANA-OMO",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",17691.85,"MELC-NARE",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",48429.13,"MELC-NARE",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",39206.8,"MELC-NARE",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",113489.928,"JAGUAR-SANTIAGO",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",74323.311,"MELC-NARE",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",133036.869,"MELC-NARE",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","TR GUADUAS DORADA - OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",2455.183,"GUADUAS-OAM",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",421258.393,"DINA-TENAY",9,2019,30
"2019-09-30","Tr.trasladar ce a ce","CRUDO MEZCLA","TR ESPINAL-OAM:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",17219.6,"ESPINAL-OAM",9,2019,30
"2019-10-31","Tr. Material a material","CRUDO CAMPO CICUCO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",4307.84,"CICUCO-AYA",10,2019,31
"2019-10-31","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",1481.228,"HOCHA_OAM",10,2019,31
"2019-10-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-MONTERREY 24:INV TRANSITO",30113.28,"OCELOTE-ODL",10,2019,31
"2019-10-31","Tr. Material a material","CRUDO CAMPO SANTIAGO","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",3216.208,"SANTIAGO-CENIT",10,2019,31
"2019-10-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",735874.446,"QUIFA-ODL",10,2019,31
"2019-10-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","CRUDO RUBIALES","TR RUBIALES-VIT:MATERIA PRIMA",3614824,"RUBIALES-ODL",10,2019,31
"2019-10-31","Tr. Material a material","CRUDO CAMPO LA HOCHA","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","CRUDO MEZCLA","TR LA HOCHA LOS MANGOS:INV TRANSITO",3229.74,"HOCHA_OAM",10,2019,31
"2019-10-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",734702.39,"CAÑO_LIMON_OCLC",10,2019,31
